APPLICATION,DEVICECODE,METERNUMBER,REGISTERNUM,BUILTCONFIG,INSTALLCONFIG,BILLEDFLAG,REGISTERCONFIG,SERIALNUMBER,OTHERDEVICECODE1,OTHERDEVICEID1,OTHERDEVICEMARRY1,OTHERDEVICECODE2,OTHERDEVICEID2,OTHERDEVICEMARRY2,METERMAKE,METERSIZE,METERKIND,METERMODEL,DIALS,DEADZEROES,READTYPE,TESTCIRCLE,AMPS,VOLTS,FLEXFIELD1,FLEXFIELD2,FLEXFIELD3,INITIALINSTALLDATE,CURRENTINSTALLDATE,MULTIPLIER,CTNUMBER,VTNUMBER,PONUMBER,PODATE,PURCHASECOST,RETIREDATE,ASSETTAXDISTRICT,BIDIRECTIONALFLAG,PRIVATELYOWNED,COMMENTS,BATTERYDATE,AMIFLAG,AMITYPE,IPADDRESS,PROBEMETERID,PROBEMETERPASSWORD,PROBEMETERNAME,UPDATEDATE
5,0,"14Y503428",1,501,501,"Y",1,"14Y503428",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503423",1,501,501,"Y",1,"14Y503423",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503456",1,501,501,"Y",1,"14Y503456",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503431",1,501,501,"Y",1,"14Y503431",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503432",1,501,501,"Y",1,"14Y503432",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503433",1,501,501,"Y",1,"14Y503433",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y452025",1,501,501,"Y",1,"14Y452025",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646160",1,501,501,"Y",1,"16E646160",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646153",1,501,501,"Y",1,"16E646153",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1704612",1,501,501,"Y",1,"1704612",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E650038",1,501,501,"Y",1,"16E650038",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y452034",1,501,501,"Y",1,"14Y452034",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2017-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646142",1,501,501,"Y",1,"16E646142",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346799",1,501,501,"Y",1,"17H346799",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346798",1,501,501,"Y",1,"17H346798",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346787",1,501,501,"Y",1,"17H346787",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346786",1,501,501,"Y",1,"17H346786",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2019-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346863",1,501,501,"Y",1,"17H346863",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331661",1,501,501,"Y",1,"17H331661",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346861",1,501,501,"Y",1,"17H346861",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931881",1,501,501,"Y",1,"20M931881",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989910",1,501,501,"Y",1,"15C989910",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2017-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331656",1,501,501,"Y",1,"17H331656",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086150",1,501,501,"Y",1,"13W086150",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086151",1,501,501,"Y",1,"13W086151",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086157",1,501,501,"Y",1,"13W086157",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331605",1,501,501,"Y",1,"17H331605",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y452019",1,501,501,"Y",1,"14Y452019",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2017-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331604",1,501,501,"Y",1,"17H331604",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331603",1,501,501,"Y",1,"17H331603",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2017-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086174",1,501,501,"Y",1,"13W086174",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2012-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1806655",1,501,501,"Y",1,"1806655",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1806654",1,501,501,"Y",1,"1806654",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606924",1,501,501,"Y",1,"18J606924",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606918",1,501,501,"Y",1,"18J606918",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606920",1,501,501,"Y",1,"18J606920",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606919",1,501,501,"Y",1,"18J606919",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606927",1,501,501,"Y",1,"18J606927",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606925",1,501,501,"Y",1,"18J606925",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086164",1,501,501,"Y",1,"13W086164",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606921",1,501,501,"Y",1,"18J606921",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983107",1,501,501,"Y",1,"14X983107",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2018-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W086147",1,501,501,"Y",1,"13W086147",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1408096",1,501,501,"Y",1,"1408096",,,,,,,2,40,3,99,5,2,1,,,,40,40,0,"2018-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606922",1,501,501,"Y",1,"18J606922",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606926",1,501,501,"Y",1,"18J606926",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606934",1,501,501,"Y",1,"18J606934",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646064",1,501,501,"Y",1,"16E646064",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2014-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983111",1,501,501,"Y",1,"14X983111",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2018-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606891",1,501,501,"Y",1,"18J606891",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983106",1,501,501,"Y",1,"14X983106",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2018-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331689",1,501,501,"Y",1,"17H331689",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331691",1,501,501,"Y",1,"17H331691",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331711",1,501,501,"Y",1,"17H331711",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331685",1,501,501,"Y",1,"17H331685",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983101",1,501,501,"Y",1,"14X983101",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606871",1,501,501,"Y",1,"18J606871",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W061506",1,501,501,"Y",1,"22W061506",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088139",1,501,501,"Y",1,"19M088139",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088137",1,501,501,"Y",1,"19M088137",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088134",1,501,501,"Y",1,"19M088134",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088135",1,501,501,"Y",1,"19M088135",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088115",1,501,501,"Y",1,"19M088115",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088124",1,501,501,"Y",1,"19M088124",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989902",1,501,501,"Y",1,"15C989902",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2010-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088030",1,501,501,"Y",1,"19M088030",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088005",1,501,501,"Y",1,"19M088005",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989914",1,501,501,"Y",1,"15C989914",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2019-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592730",1,501,501,"Y",1,"23X592730",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088386",1,501,501,"Y",1,"19M088386",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088385",1,501,501,"Y",1,"19M088385",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"1911919",1,501,501,"Y",1,"1911919",,,,,,,2,7,3,175,5,2,1,,,,7,7,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088340",1,501,501,"Y",1,"19M088340",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2019-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W461403",1,501,501,"Y",1,"13W461403",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931834",1,501,501,"Y",1,"20M931834",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088047",1,501,501,"Y",1,"19M088047",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P086401",1,501,501,"Y",1,"20P086401",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W461369",1,501,501,"Y",1,"13W461369",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2014-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P086404",1,501,501,"Y",1,"20P086404",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088407",1,501,501,"Y",1,"19M088407",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W461431",1,501,501,"Y",1,"13W461431",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2020-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088206",1,501,501,"Y",1,"19M088206",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931823",1,501,501,"Y",1,"20M931823",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088160",1,501,501,"Y",1,"19M088160",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088175",1,501,501,"Y",1,"19M088175",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"19M088328",1,501,501,"Y",1,"19M088328",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2019-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710497",1,501,501,"Y",1,"21P710497",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744469",1,501,501,"Y",1,"21P744469",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744470",1,501,501,"Y",1,"21P744470",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P710496",1,501,501,"Y",1,"21P710496",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20P086442",1,501,501,"Y",1,"20P086442",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938669",1,501,501,"Y",1,"21P938669",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2052326",1,501,501,"Y",1,"2052326",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744382",1,501,501,"Y",1,"21P744382",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744432",1,501,501,"Y",1,"21P744432",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053514",1,501,501,"Y",1,"22W053514",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053515",1,501,501,"Y",1,"22W053515",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053513",1,501,501,"Y",1,"22W053513",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053522",1,501,501,"Y",1,"22W053522",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938686",1,501,501,"Y",1,"21P938686",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592735",1,501,501,"Y",1,"23X592735",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01169",1,501,501,"Y",1,"08K661448",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2008-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053603",1,501,501,"Y",1,"22W053603",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490496",1,501,501,"Y",1,"22W490496",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490372",1,501,501,"Y",1,"22W490372",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2310042",1,501,501,"Y",1,"2310042",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938623",1,501,501,"Y",1,"21P938623",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938624",1,501,501,"Y",1,"21P938624",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938625",1,501,501,"Y",1,"21P938625",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053612",1,501,501,"Y",1,"22W053612",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053611",1,501,501,"Y",1,"22W053611",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294111",1,501,501,"Y",1,"22W294111",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W053588",1,501,501,"Y",1,"22W053588",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2310043",1,501,501,"Y",1,"2310043",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W294180",1,501,501,"Y",1,"22W294180",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00795",1,501,501,"Y",1,"0245355",,,,,,,2,15,3,175,5,2,1,,,,15,15,0,"2003-01-01",,1,,,,"2002-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914126",1,501,501,"Y",1,"23W914126",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W061500",1,501,501,"Y",1,"22W061500",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938793",1,501,501,"Y",1,"21P938793",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X593002",1,501,501,"Y",1,"23X593002",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23W914120",1,501,501,"Y",1,"23W914120",,,,,,,1,2,2,10,4,2,1,,,,2,2,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592694",1,501,501,"Y",1,"23X592694",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592984",1,501,501,"Y",1,"23X592984",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592938",1,501,501,"Y",1,"23X592938",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"24Y439180",1,501,501,"Y",1,"24Y439180",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2024-01-01",,1,,,,"2024-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"2310041",1,501,501,"Y",1,"2310041",,,,,,,2,14,3,175,5,2,1,,,,14,14,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592718",1,501,501,"Y",1,"23X592718",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X593025",1,501,501,"Y",1,"23X593025",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592741",1,501,501,"Y",1,"23X592741",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14X982996",1,501,501,"Y",1,"14X982996",,,,,,,1,4,1,10,4,2,1,,,,4,4,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503466",1,501,501,"Y",1,"14Y503466",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2015-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15D096616",1,501,501,"Y",1,"15D096616",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2015-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB14Y503579",1,501,501,"Y",1,"nan",,,,,,,1,1,1,5,4,2,1,,,,1,1,0,"2015-01-01",,1,,,,"2004-01-01",,,8,"N","N",,,"Y",0,,,,,
