APPLICATION,DEVICECODE,METERNUMBER,REGISTERNUM,BUILTCONFIG,INSTALLCONFIG,BILLEDFLAG,REGISTERCONFIG,SERIALNUMBER,OTHERDEVICETYPE1,OTHERDEVICEID1,OTHERDEVICEMARRY1,OTHERDEVICETYPE2,OTHERDEVICEID2,OTHERDEVICEMARRY2,METERMAKE,MAKESIZE,METERKIND,METERMODEL,DIALS,DEADZEROES,READTYPE,TESTCIRCLE,AMPS,VOLTS,FLEXFIELD1,FLEXFIELD2,FLEXFIELD3,INITIALINSTALLDATE,CURRENTINSTALLDATE,MULTIPLIER,CTNUMBER,VTNUMBER,PONUMBER,PODATE,PURCHASECOST,RETIREDATE,ASSETTAXDISTRICT,BIDIRECTIONALFLAG,PRIVATELYOWNED,COMMENTS,BATTERYDATE,AMIFLAG,AMITYPE,IPADDRESS,PROBEMETERID,PROBEMETERPASSWORD,PROBEMETERNAME,UPDATEDATE
5,0,"21P710463",1,0501,0501,"Y",1,"21P710463",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W471956",1,0501,0501,"Y",1,"13W471956",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2019-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P744386",1,0501,0501,"Y",1,"21P744386",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03129",1,0501,0501,"Y",1,"12R428573",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02123",1,0501,0501,"Y",1,"B02123",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W086138",1,0501,0501,"Y",1,"13W086138",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461320",1,0501,0501,"Y",1,"13W461320",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461336",1,0501,0501,"Y",1,"13W461336",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB002056",1,0501,0501,"Y",1,"10M557402",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461296",1,0501,0501,"Y",1,"13W461296",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG3781",1,0501,0501,"Y",1,"12T928569",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00605",1,0501,0501,"Y",1,"01B586794",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2008-01-01",,1,,,,"2001-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y503735",1,0501,0501,"Y",1,"14Y503735",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W013988",1,0501,0501,"Y",1,"13W013988",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13X111068",1,0501,0501,"Y",1,"13X111068",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03131",1,0501,0501,"Y",1,"12R428575",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02914",1,0501,0501,"Y",1,"11P944503",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02835",1,0501,0501,"Y",1,"11P944424",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13X111044",1,0501,0501,"Y",1,"13X111044",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG11P357635",1,0501,0501,"Y",1,"11P357635",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02790",1,0501,0501,"Y",1,"11P944379",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02100",1,0501,0501,"Y",1,"B02100",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02215",1,0501,0501,"Y",1,"10N065889",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W086012",1,0501,0501,"Y",1,"13W086012",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02216",1,0501,0501,"Y",1,"10N065890",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02969",1,0501,0501,"Y",1,"11P942576",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2012-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03214",1,0501,0501,"Y",1,"12R428658",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02214",1,0501,0501,"Y",1,"10N065888",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2010-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00197",1,0501,0501,"Y",1,"01B586386",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2008-01-01",,1,,,,"2001-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H346823",1,0501,0501,"Y",1,"17H346823",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2012-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01949",1,0501,0501,"Y",1,"10M049614",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2008-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03197",1,0501,0501,"Y",1,"12R428641",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB01152",1,0501,0501,"Y",1,"08K661431",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2008-01-01",,1,,,,"2008-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG12T928466",1,0501,0501,"Y",1,"12T928466",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03181",1,0501,0501,"Y",1,"12R428625",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00242",1,0501,0501,"Y",1,"01B586431",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2008-01-01",,1,,,,"2001-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00278",1,0501,0501,"Y",1,"01B586467",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2001-01-01",,1,,,,"2001-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W013985",1,0501,0501,"Y",1,"13W013985",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2013-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG11P357630",1,0501,0501,"Y",1,"11P357630",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03240",1,0501,0501,"Y",1,"12R428684",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02149",1,0501,0501,"Y",1,"10N065823",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02152",1,0501,0501,"Y",1,"10N065826",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02423",1,0501,0501,"Y",1,"11P230320",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02631",1,0501,0501,"Y",1,"11P221582",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2012-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W014090",1,0501,0501,"Y",1,"13W014090",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02799",1,0501,0501,"Y",1,"11P944388",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02138",1,0501,0501,"Y",1,"10N065812",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03251",1,0501,0501,"Y",1,"12R428695",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03195",1,0501,0501,"Y",1,"12R428639",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W461373",1,0501,0501,"Y",1,"13W461373",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2014-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"23X592894",1,0501,0501,"Y",1,"23X592894",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2023-01-01",,1,,,,"2023-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB00576",1,0501,0501,"Y",1,"01B586765",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2008-01-01",,1,,,,"2001-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"13W461425",1,0501,0501,"Y",1,"13W461425",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2020-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938838",1,0501,0501,"Y",1,"21P938838",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"20M931867",1,0501,0501,"Y",1,"20M931867",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2020-01-01",,1,,,,"2020-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14X983018",1,0501,0501,"Y",1,"14X983018",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y503652",1,0501,0501,"Y",1,"14Y503652",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03248",1,0501,0501,"Y",1,"12R428692",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02136",1,0501,0501,"Y",1,"10N065810",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03202",1,0501,0501,"Y",1,"12R428646",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03194",1,0501,0501,"Y",1,"12R428638",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG12U228266",1,0501,0501,"Y",1,"12U228266",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y503480",1,0501,0501,"Y",1,"14Y503480",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2015-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14X983071",1,0501,0501,"Y",1,"14X983071",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2020-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"21P938815",1,0501,0501,"Y",1,"21P938815",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2021-01-01",,1,,,,"2021-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG11P357604",1,0501,0501,"Y",1,"11P357604",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG12U228292",1,0501,0501,"Y",1,"12U228292",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y503479",1,0501,0501,"Y",1,"14Y503479",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2015-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03148",1,0501,0501,"Y",1,"12R428592",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y038385",1,0501,0501,"Y",1,"14Y038385",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14X982949",1,0501,0501,"Y",1,"14X982949",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03300",1,0501,0501,"Y",1,"12R428744",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03334",1,0501,0501,"Y",1,"12R428778",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y503496",1,0501,0501,"Y",1,"14Y503496",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2015-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB003561",1,0501,0501,"Y",1,"12R692048",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03327",1,0501,0501,"Y",1,"12R428771",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG14Y410320",1,0501,0501,"Y",1,"14Y410320",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2014-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BG13W471980",1,0501,0501,"Y",1,"13W471980",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2013-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02145",1,0501,0501,"Y",1,"10N065819",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2010-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03020",1,0501,0501,"Y",1,"11P942627",,,"Y",,,,1,"2",2,10,4,2,1,,,,2,,0,"2012-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02580",1,0501,0501,"Y",1,"11P230477",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02311",1,0501,0501,"Y",1,"11N536758",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03204",1,0501,0501,"Y",1,"12R428648",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03124",1,0501,0501,"Y",1,"12R428568",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02532",1,0501,0501,"Y",1,"11P230429",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03229",1,0501,0501,"Y",1,"12R428673",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03226",1,0501,0501,"Y",1,"12R428670",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03276",1,0501,0501,"Y",1,"12R428720",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03269",1,0501,0501,"Y",1,"12R428713",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03250",1,0501,0501,"Y",1,"12R428694",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB02668",1,0501,0501,"Y",1,"11P221619",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2011-01-01",,1,,,,"2011-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03225",1,0501,0501,"Y",1,"12R428669",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2011-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB003580",1,0501,0501,"Y",1,"12R692067",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"BGB03120",1,0501,0501,"Y",1,"12R428564",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2012-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"12R428736",1,0501,0501,"Y",1,"12R428736",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2015-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"12R428726",1,0501,0501,"Y",1,"12R428726",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2015-01-01",,1,,,,"2012-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"22W490359",1,0501,0501,"Y",1,"22W490359",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2022-01-01",,1,,,,"2022-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503472",1,0501,0501,"Y",1,"14Y503472",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503459",1,0501,0501,"Y",1,"14Y503459",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989842",1,0501,0501,"Y",1,"15C989842",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2016-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503461",1,0501,0501,"Y",1,"14Y503461",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989858",1,0501,0501,"Y",1,"15C989858",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2016-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989840",1,0501,0501,"Y",1,"15C989840",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2016-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503470",1,0501,0501,"Y",1,"14Y503470",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989846",1,0501,0501,"Y",1,"15C989846",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2016-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503457",1,0501,0501,"Y",1,"14Y503457",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503473",1,0501,0501,"Y",1,"14Y503473",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15D096599",1,0501,0501,"Y",1,"15D096599",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"15C989860",1,0501,0501,"Y",1,"15C989860",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2016-01-01",,1,,,,"2015-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"14Y503476",1,0501,0501,"Y",1,"14Y503476",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2014-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646196",1,0501,0501,"Y",1,"16E646196",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646180",1,0501,0501,"Y",1,"16E646180",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2016-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E650063",1,0501,0501,"Y",1,"16E650063",,,"Y",,,,1,"4",1,10,4,2,1,,,,4,,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646158",1,0501,0501,"Y",1,"16E646158",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646122",1,0501,0501,"Y",1,"16E646122",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2017-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606912",1,0501,0501,"Y",1,"18J606912",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331750",1,0501,0501,"Y",1,"17H331750",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606901",1,0501,0501,"Y",1,"18J606901",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606898",1,0501,0501,"Y",1,"18J606898",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606928",1,0501,0501,"Y",1,"18J606928",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606936",1,0501,0501,"Y",1,"18J606936",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606937",1,0501,0501,"Y",1,"18J606937",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606899",1,0501,0501,"Y",1,"18J606899",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"17H331722",1,0501,0501,"Y",1,"17H331722",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2017-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"16E646040",1,0501,0501,"Y",1,"16E646040",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2016-01-01",,,8,"N","N",,,"Y",0,,,,,
5,0,"18J606908",1,0501,0501,"Y",1,"18J606908",,,"Y",,,,1,"1",1,5,4,2,1,,,,1,,0,"2018-01-01",,1,,,,"2018-01-01",,,8,"N","N",,,"Y",0,,,,,
